,tweet_id,airline_sentiment,negativereason,airline,text_clean
329,568608718994026496,1,Lost Luggage,Virgin America,luggage gone filed paperwork promised call email still no resolution response central luggage
330,568607562251108352,0,,Virgin America,debbie baldwin gave rockstar performance safety demo evening vx919 las2sfo bestcrew sherocks
331,568605449659895808,0,,Virgin America,thanks
332,568604690767872000,0,,Virgin America,thanks taking care suuperg flight rockstars travel
333,568602941940043776,0,,Virgin America,thanks lovely soft views travel san sfo http co cnctl7g1ef
334,568595620002279424,1,Flight Booking Problems,Virgin America,requested mileage challenge status several weeks ago online not heard back get help
335,568585196699664384,1,Flight Booking Problems,Virgin America,trying book tickets nyc facing super fun broken styling not worry keep trying
336,568579880046227457,0,,Virgin America,many thanks follow ourprincess freyasfund usa bandie looking help http co ujfs9zi6kd
337,568577243200376833,0,,Virgin America,nice lofty view flylaxairport silverstatus http co f4tp0dawbd
338,568576829000425472,1,Customer Service Issue,Virgin America,applied status match feb 1 got confirmation email day still no news though guys dropped ball late flightly
339,568572344056180737,0,,Virgin America,new go airline
340,568571772251082752,0,,Virgin America,virginatlantic gma help ourprincess need help usa http co 778aztdaer
341,568553610981740544,0,,Virgin America,adore looking forward flight austin two weeks
342,568543525505089536,0,,Virgin America,glad mentioned took first virgin flight years back transformative experience
343,568541317816561664,0,,Virgin America,flight booking problems flight uphold status match taxes ticket count earned status points statusmatch virginamerica
344,568536882012749824,1,Customer Service Issue,Virgin America,trying check looks like site
345,568532221180534784,1,Late Flight,Virgin America,spending birthday night dal dca get home
346,568526847320784896,1,Customer Service Issue,Virgin America,sent couple messages email provided no avail try next year cheers
347,568525368572817408,0,,Virgin America,first time flying virgin went sanfrancisco thanks smooth ride easily new fav airline
348,568522203198697474,1,Can't Tell,Virgin America,seriously though not direct flights sfo fll may
349,568519971971538945,1,Flight Booking Problems,Virgin America,fine already done purchase try go way go back 3
350,568518985056002049,1,Bad Flight,Virgin America,virginamerica not really experience hoping 4 ws forced 2 check small carry w nothing empty cabin space board
351,568517565548339200,1,longlines,Virgin America,wjere luggage slow lax
352,568517447847780353,0,,Virgin America,jump dallas austin market http co szr0pioa21
353,568511755040657409,1,Customer Service Issue,Virgin America,spoke representative offered no solution loyal customer flies virginatlantic well
354,568511474580066304,1,Flight Booking Problems,Virgin America,deeply disappointed birthday promo not applied trip booked mere days received email
355,568496820604821505,1,Flight Booking Problems,Virgin America,happened direct flights sfo fll looking may see connecting help dontdothistome
356,568495808053702656,0,,Virgin America,virginamerica help left blazer kooples jacket bag 3rd row second seat right gate 36 t3 lax flight sfo
357,568492682152189952,0,,Virgin America,partners visa checkout mobile payment method help boost mobile conversion rates etailwest payments visa
358,568491256508231680,0,,Virgin America,promoting product problem southwest recommend noneother best http co tfanxbh1cf
359,568490223417602050,0,,Virgin America,love guys pls get direct routes las aus
360,568483591623208961,0,,Virgin America,would like help flights please
361,568483491819753472,0,,Virgin America,bruh giannilee turn vxsafetydance
362,568481985221537792,0,,Virgin America,course work virginatlantic obsessed entire virgin family
363,568478510538493952,0,,Virgin America,ok first time flying tonight
364,568476562376531969,0,,Virgin America,virginamerica digging swanky pink mood lighting flight nyc sfo needs cabaret singer think
365,568472719102234624,0,,Virgin America,done need receipt asap could please help 150219 000114
366,568469942711885825,1,Can't Tell,Virgin America,2d 3d embossed badges patches superior ones currently using http co 3fq3xelbon
367,568463892453724160,1,Bad Flight,Virgin America,vx399 jfk la dirty plane not standards
368,568463244035289088,1,Bad Flight,Virgin America,flight vx399 headed la jfk dirtiest va plane ever sad great airline
369,568460512553353216,0,,Virgin America,got squared away someone picked soon tweeted tweeted sooner
370,568458513636134913,1,Customer Service Issue,Virgin America,avis rental continue button not work website book car tried 4 times phone sucks
371,568457140894969856,1,Late Flight,Virgin America,delayed to10 30
372,568456334581981184,1,Customer Service Issue,Virgin America,currently minute 10 hold cust service need anything add lap child reservation
373,568452676452806656,0,,Virgin America,adds pillows instead lie flat seats first class arms race http co sfjduahx9z skift
374,568452186977361921,0,,Virgin America,karinslee course fun celebrating thanks happy chinese new year
375,568451468560187393,0,,Virgin America,flight booking problems last second flight next week sfo san chance want gift promo code since love guys
376,568447216156692480,1,Can't Tell,Virgin America,comenity bank joke please change nothing constant problems bank
377,568440278853525504,0,,Virgin America,dm u also add
378,568437415603507200,0,,Virgin America,grandma ella 80th would lt 3 bday greeting flight crew stewardess eastern airlines
379,568434482270707712,0,,Virgin America,bought tix atx dallas route thanks adding love yr airline amp yr website best transactional site ever
380,568432117539065856,0,,Virgin America,anytime sugafly
381,568429677779365888,0,,Virgin America,gave credit late flight flight yesterday great service wow moment unexpected gesture
382,568428224813916160,0,,Virgin America,need receipt flight change send one
383,568423029371334656,1,Customer Service Issue,Virgin America,submitted status match request back still heard flying monday look accelerate
384,568406048777900032,0,,Virgin America,safety video http co cqmm7nue9m loved first cross country flight livewelltraveled sytycd
385,568392783922372608,0,,Virgin America,not look fat looks yummy
386,568391084210036736,0,,Virgin America,ceo says southwest amp jetblue strayed low cost model http co 96sctomh29
387,568382154071089154,0,,Virgin America,brilliant brisk boston cue vx363 http co rmznivgmg6
388,568364437599436800,0,,Virgin America,atlantic ploughs lone furrow middleeast http co fvudmh27pf thenationaluae
389,568349321634013184,0,,Virgin America,atlantic ploughs lone furrow middleeast http co dcobokn7ee thenationaluae
390,568307768551026688,0,,Virgin America,atlantic ploughs lone furrow middleeast http co vw4p4t4tlh thenationaluae
391,568303606710956032,0,,Virgin America,omg omg nonstop dallas austin virgin
392,568279994876571649,0,,Virgin America,planes really pretty thought u know
393,568265552583479296,0,,Virgin America,flying hawaii
394,568259485413715969,1,Flight Booking Problems,Virgin America,pulling hair trying book flight u site not work iphone ipad not computer help
395,568245360998658048,0,,Virgin America,thank
396,568240364315783168,1,Customer Service Issue,Virgin America,get help support ticket 15 days incident 150202 000419 thank
397,568239036533497856,0,,Virgin America,good home texas moodlighting http co n3bvzty3zi
398,568218962833461248,1,Bad Flight,Virgin America,cannot even open laptop seat 4c paid premium let
399,568216286561374208,1,Bad Flight,Virgin America,seat 4c cannot even open laptop paid extra seat
400,568209028188233728,0,,Virgin America,guys starting flights end month guess still road tripping feb 27
401,568204964742496256,0,,Virgin America,thanks needing way make austin trips dca come
402,568203174198284288,0,,Virgin America,announced new route austin w fares 39 way http co ga8pbamu0c
403,568199730989174784,0,,Virgin America,really sprint thought guys kewl 0 0
404,568195292803129345,0,,Virgin America,cool never ur planes
405,568193116437483520,0,,Virgin America,39 dollar lax las fares
406,568189531033174016,0,,Virgin America,great well deserved
407,568174745293709313,1,Customer Service Issue,Virgin America,fyi info virginamerica com email address say contact password reset emails not exist emails bounce
408,568165573869199361,1,Customer Service Issue,Virgin America,status match 2 weeks gone no news flt next week hope flt count towards requirement cust svc no help
409,568157680696729600,1,Customer Service Issue,Virgin America,website sucks donkey dicks thought know best
410,568150150289461249,0,,Virgin America,still develop app favorite airline
411,568148652352544769,1,Can't Tell,Virgin America,crap channels pay watch uk tv
412,568146157534367744,0,,Virgin America,got set thanks
413,568144330268868608,0,,Virgin America,no channel year
414,568142526110019584,0,,Virgin America,thing see passbook virgin mobile mexico integrate
415,568140092453179394,0,,Virgin America,giants virgin america match made heaven
416,568140010458894338,0,,Virgin America,thank goodness also see friday nwk gt sf boom
